agent_id,state,location,battery_level,money,carrying,nearby_agents
agent_5,Foraging,[11 26],43,65.75,False,1
agent_6,Returning to Base,[20 22],17,80.375,False,6
agent_7,Foraging,[30 20],62,13.5,False,0
agent_8,Returning to Base,[20 21],7,3.875,True,6
agent_9,Foraging,[16 20],76,19.625,False,6
agent_0,Foraging,[17 20],77,33.75,False,6
agent_1,Returning to Base,[13 27],50,0.0,True,1
agent_2,Returning to Base,[21 21],21,14.625,False,5
agent_3,Returning to Base,[19 22],32,35.375,False,6
agent_4,Returning to Base,[20 20],27,0.0,False,6
agent_5,Foraging,[11 27],42,65.75,False,1
agent_6,Returning to Base,[20 22],16,80.375,False,6
agent_7,Foraging,[31 20],61,13.5,False,0
agent_8,Foraging,[20 20],80,3.875,False,6
agent_9,Foraging,[15 20],75,19.625,False,6
agent_0,Foraging,[16 20],76,33.75,False,6
agent_1,Returning to Base,[13 26],49,0.0,True,1
agent_2,Returning to Base,[20 21],20,14.625,False,5
agent_3,Returning to Base,[19 21],31,35.375,False,7
agent_4,Returning to Base,[20 20],26,0.0,False,5
agent_5,Returning to Base,[10 27],41,65.75,True,1
agent_6,Returning to Base,[19 22],15,80.375,False,7
agent_7,Foraging,[30 20],60,13.5,False,0
agent_8,Foraging,[19 20],79,3.875,False,6
agent_9,Foraging,[14 20],74,19.625,False,2
agent_0,Foraging,[15 20],75,33.75,False,6
agent_1,Exchanging,[14 26],48,0.0,True,2
agent_2,Returning to Base,[20 20],19,14.625,False,5
agent_3,Returning to Base,[20 21],30,35.375,False,5
agent_4,Returning to Base,[20 20],25,0.0,False,5
agent_5,Returning to Base,[11 27],40,65.75,True,1
agent_6,Exchanging,[19 21],14,80.375,False,6
agent_7,Foraging,[29 20],59,13.5,False,0
agent_8,Foraging,[20 20],78,3.875,False,5
agent_9,Foraging,[13 20],73,19.625,False,3
agent_0,Foraging,[15 19],74,33.75,False,6
agent_1,Exchanging,[14 25],47,0.0,False,3
agent_2,Returning to Base,[20 20],18,14.625,False,6
agent_3,Returning to Base,[20 20],29,35.375,False,6
agent_4,Returning to Base,[20 20],24,0.0,False,6
agent_5,Returning to Base,[12 27],39,65.75,True,1
agent_6,Exchanging,[18 21],13,80.375,False,7
agent_7,Foraging,[30 20],58,13.5,False,0
agent_8,Foraging,[20 21],77,3.875,False,6
agent_9,Foraging,[14 20],72,19.625,False,3
agent_0,Foraging,[15 18],73,33.75,False,6
agent_1,Exchanging,[15 25],46,0.0,False,7
agent_2,Returning to Base,[20 20],17,14.625,False,7
agent_3,Returning to Base,[20 20],28,35.375,False,7
agent_4,Returning to Base,[20 20],23,0.0,False,7
agent_5,Returning to Base,[13 27],38,65.75,True,2
agent_6,Exchanging,[18 22],12,80.375,False,8
agent_7,Foraging,[31 20],57,13.5,False,0
agent_8,Foraging,[20 22],76,3.875,False,7
agent_9,Foraging,[15 20],71,19.625,False,7
agent_0,Foraging,[15 17],72,33.75,False,4
agent_1,Exchanging,[16 25],45,0.0,False,7
agent_2,Returning to Base,[20 20],16,14.625,False,7
agent_3,Returning to Base,[20 20],27,35.375,False,7
agent_4,Returning to Base,[20 20],22,0.0,False,7
agent_5,Returning to Base,[14 27],37,65.75,True,2
agent_6,Exchanging,[18 23],11,80.375,False,7
agent_7,Foraging,[32 20],56,13.5,False,0
agent_8,Foraging,[20 23],75,3.875,False,6
agent_9,Foraging,[16 20],70,19.625,False,7
agent_0,Foraging,[15 16],71,33.75,False,4
agent_1,Exchanging,[17 25],44,0.0,False,7
agent_2,Returning to Base,[20 20],15,14.625,False,7
agent_3,Returning to Base,[20 20],26,35.375,False,7
agent_4,Returning to Base,[20 20],21,0.0,False,7
agent_5,Returning to Base,[14 26],36,65.75,True,2
agent_6,Exchanging,[18 24],10,51.125,True,7
agent_7,Foraging,[31 20],55,13.5,False,0
agent_8,Foraging,[20 24],74,3.875,False,6
agent_9,Foraging,[17 20],69,19.625,False,8
agent_0,Foraging,[15 15],70,33.75,False,4
agent_1,Foraging,[17 24],43,29.25,False,7
agent_2,Returning to Base,[20 20],14,14.625,False,6
agent_3,Returning to Base,[20 20],25,35.375,False,6
agent_4,Returning to Base,[20 20],20,0.0,False,6
agent_5,Exchanging,[14 25],35,65.75,True,3
agent_6,Exchanging,[19 24],9,51.125,True,7
agent_7,Foraging,[30 20],54,13.5,False,0
agent_8,Foraging,[20 25],73,3.875,False,7
agent_9,Foraging,[18 20],68,19.625,False,6
agent_0,Foraging,[15 14],69,33.75,False,1
agent_1,Foraging,[16 24],42,29.25,False,7
agent_2,Returning to Base,[20 20],13,14.625,False,6
agent_3,Returning to Base,[20 20],24,35.375,False,6
agent_4,Returning to Base,[20 20],19,0.0,False,6
agent_5,Exchanging,[15 25],34,65.75,False,6
agent_6,Exchanging,[18 24],8,51.125,True,7
agent_7,Foraging,[29 20],53,13.5,False,0
agent_8,Foraging,[20 26],72,3.875,False,3
agent_9,Foraging,[18 19],67,19.625,False,5
agent_0,Foraging,[15 13],68,33.75,False,1
agent_1,Foraging,[15 24],41,29.25,False,6
agent_2,Returning to Base,[20 20],12,14.625,False,5
agent_3,Returning to Base,[20 20],23,35.375,False,5
agent_4,Returning to Base,[20 20],18,0.0,False,5
agent_5,Exchanging,[16 25],33,65.75,False,6
agent_6,Exchanging,[17 24],7,16.25,True,6
agent_7,Foraging,[29 21],52,13.5,False,0
agent_8,Foraging,[20 27],71,3.875,False,2
agent_9,Foraging,[18 18],66,19.625,False,3
agent_0,Foraging,[15 12],67,33.75,False,0
agent_1,Returning to Base,[14 24],40,29.25,False,2
agent_2,Returning to Base,[20 20],11,14.625,False,6
agent_3,Returning to Base,[20 20],22,35.375,False,6
agent_4,Returning to Base,[20 20],17,0.0,False,6
agent_5,Returning to Base,[16 24],32,100.625,False,6
agent_6,Returning to Base,[17 25],6,16.25,True,6
agent_7,Foraging,[29 22],51,13.5,False,0
agent_8,Foraging,[20 28],70,3.875,False,3
agent_9,Foraging,[17 18],65,19.625,False,3
agent_0,Foraging,[15 11],66,33.75,False,0
agent_1,Returning to Base,[15 24],39,29.25,False,7
agent_2,Returning to Base,[20 20],10,14.625,False,6
agent_3,Returning to Base,[20 20],21,35.375,False,6
agent_4,Returning to Base,[20 20],16,0.0,False,6
agent_5,Returning to Base,[17 24],31,100.625,False,7
agent_6,Returning to Base,[16 25],5,16.25,True,6
agent_7,Foraging,[29 23],50,13.5,False,0
agent_8,Foraging,[20 29],69,3.875,False,2
agent_9,Foraging,[17 19],64,19.625,False,5
agent_0,Foraging,[15 10],65,33.75,False,0
agent_1,Returning to Base,[16 24],38,29.25,False,6
agent_2,Returning to Base,[20 20],9,14.625,False,5
agent_3,Returning to Base,[20 20],20,35.375,False,5
agent_4,Returning to Base,[20 20],15,0.0,False,5
agent_5,Returning to Base,[17 23],30,100.625,False,6
agent_6,Returning to Base,[16 26],4,16.25,True,3
agent_7,Foraging,[29 24],49,13.5,False,0
agent_8,Foraging,[20 30],68,3.875,False,1
agent_9,Foraging,[16 19],63,19.625,False,5
agent_0,Foraging,[15  9],64,33.75,False,0
agent_1,Returning to Base,[17 24],37,29.25,False,6
agent_2,Returning to Base,[20 20],8,14.625,False,6
agent_3,Returning to Base,[20 20],19,35.375,False,6
agent_4,Returning to Base,[20 20],14,0.0,False,6
agent_5,Returning to Base,[18 23],29,100.625,False,6
agent_6,Returning to Base,[16 25],3,16.25,True,6
agent_7,Foraging,[29 25],48,13.5,False,0
agent_8,Foraging,[19 30],67,3.875,False,0
agent_9,Foraging,[15 19],62,19.625,False,6
agent_0,Foraging,[15  8],63,33.75,False,0
agent_1,Returning to Base,[17 23],36,29.25,False,6
agent_2,Returning to Base,[20 20],7,14.625,False,5
agent_3,Returning to Base,[20 20],18,35.375,False,5
agent_4,Returning to Base,[20 20],13,0.0,False,5
agent_5,Returning to Base,[18 22],28,100.625,False,6
agent_6,Returning to Base,[16 24],2,16.25,True,6
agent_7,Foraging,[29 26],47,13.5,False,0
agent_8,Foraging,[18 30],66,3.875,False,0
agent_9,Foraging,[14 19],61,19.625,False,3
agent_0,Foraging,[15  7],62,33.75,False,0
agent_1,Returning to Base,[18 23],35,29.25,False,6
agent_2,Returning to Base,[20 20],6,14.625,False,5
agent_3,Returning to Base,[20 20],17,35.375,False,5
agent_4,Returning to Base,[20 20],12,0.0,False,5
agent_5,Returning to Base,[19 22],27,100.625,False,5
agent_6,Returning to Base,[17 24],1,16.25,True,6
agent_7,Foraging,[28 26],46,13.5,False,0
agent_8,Foraging,[17 30],65,3.875,False,0
agent_9,Foraging,[13 19],60,19.625,False,2
agent_0,Foraging,[15  6],61,33.75,False,0
agent_1,Returning to Base,[18 22],34,29.25,False,5
agent_2,Returning to Base,[20 20],5,14.625,False,5
agent_3,Returning to Base,[20 20],16,35.375,False,5
agent_4,Returning to Base,[20 20],11,0.0,False,5
agent_5,Returning to Base,[19 21],26,100.625,False,5
agent_6,Dead,[17 23],0,16.25,True,6
agent_7,Foraging,[27 26],45,13.5,False,0
agent_8,Foraging,[16 30],64,3.875,False,0
agent_9,Foraging,[12 19],59,19.625,False,1
agent_0,Foraging,[15  5],60,33.75,False,0
agent_1,Returning to Base,[18 21],33,29.25,False,5
agent_2,Returning to Base,[20 20],4,14.625,False,5
agent_3,Returning to Base,[20 20],15,35.375,False,5
agent_4,Returning to Base,[20 20],10,0.0,False,5
agent_5,Returning to Base,[19 20],25,100.625,False,5
agent_6,Dead,[17 23],0,16.25,True,5
agent_7,Foraging,[26 26],44,13.5,False,0
agent_8,Foraging,[15 30],63,3.875,False,0
agent_9,Foraging,[11 19],58,19.625,False,0
agent_0,Foraging,[15  4],59,33.75,False,0
agent_1,Returning to Base,[19 21],32,29.25,False,5
agent_2,Returning to Base,[20 20],3,14.625,False,5
agent_3,Returning to Base,[20 20],14,35.375,False,5
agent_4,Returning to Base,[20 20],9,0.0,False,5
agent_5,Foraging,[20 20],80,50.625,False,5
agent_6,Dead,[17 23],0,16.25,True,5
agent_7,Foraging,[25 26],43,13.5,False,1
agent_8,Foraging,[14 30],62,3.875,False,0
agent_9,Foraging,[10 19],57,19.625,False,0
agent_0,Foraging,[15  3],58,33.75,False,0
agent_1,Returning to Base,[20 21],31,29.25,False,6
agent_2,Returning to Base,[20 20],2,14.625,False,5
agent_3,Returning to Base,[20 20],13,35.375,False,5
agent_4,Returning to Base,[20 20],8,0.0,False,5
agent_5,Foraging,[20 19],79,50.625,False,5
agent_6,Dead,[17 23],0,16.25,True,5
agent_7,Foraging,[24 26],42,13.5,False,0
agent_8,Foraging,[13 30],61,3.875,False,0
agent_9,Foraging,[ 9 19],56,19.625,False,0
agent_0,Foraging,[15  2],57,33.75,False,0
agent_1,Returning to Base,[20 20],30,29.25,False,5
agent_2,Returning to Base,[20 20],1,14.625,False,5
agent_3,Returning to Base,[20 20],12,35.375,False,5
agent_4,Returning to Base,[20 20],7,0.0,False,5
agent_5,Foraging,[20 18],78,50.625,False,5
agent_6,Dead,[17 23],0,16.25,True,5
agent_7,Foraging,[23 26],41,13.5,False,0
agent_8,Foraging,[12 30],60,3.875,False,0
agent_9,Foraging,[ 8 19],55,19.625,False,0
agent_0,Foraging,[15  1],56,33.75,False,0
agent_1,Returning to Base,[20 20],29,29.25,False,5
agent_2,Dead,[20 20],0,14.625,False,5
agent_3,Returning to Base,[20 20],11,35.375,False,5
agent_4,Returning to Base,[20 20],6,0.0,False,5
agent_5,Foraging,[19 18],77,50.625,False,5
agent_6,Dead,[17 23],0,16.25,True,5
agent_7,Returning to Base,[24 26],40,13.5,False,0
agent_8,Returning to Base,[12 29],59,3.875,True,0
agent_9,Foraging,[ 8 18],54,19.625,False,0
agent_0,Foraging,[15  0],55,33.75,False,0
agent_1,Returning to Base,[20 20],28,29.25,False,6
agent_2,Dead,[20 20],0,14.625,False,6
agent_3,Returning to Base,[20 20],10,35.375,False,6
agent_4,Returning to Base,[20 20],5,0.0,False,6
agent_5,Foraging,[18 18],76,50.625,False,5
agent_6,Dead,[17 23],0,16.25,True,5
agent_7,Returning to Base,[24 25],39,13.5,False,4
agent_8,Returning to Base,[13 29],58,3.875,True,0
agent_9,Foraging,[ 8 17],53,19.625,False,0
agent_0,Foraging,[16  0],54,33.75,False,0
agent_1,Returning to Base,[20 20],27,29.25,False,6
agent_2,Dead,[20 20],0,14.625,False,6
agent_3,Returning to Base,[20 20],9,35.375,False,6
agent_4,Returning to Base,[20 20],4,0.0,False,6
agent_5,Foraging,[18 19],75,50.625,False,5
agent_6,Dead,[17 23],0,16.25,True,6
agent_7,Returning to Base,[24 24],38,13.5,False,4
agent_8,Returning to Base,[13 28],57,3.875,True,1
agent_9,Foraging,[ 8 16],52,19.625,False,0
agent_0,Foraging,[16  1],53,33.75,False,0
agent_1,Returning to Base,[20 20],26,29.25,False,6
agent_2,Dead,[20 20],0,14.625,False,6
agent_3,Returning to Base,[20 20],8,35.375,False,6
agent_4,Returning to Base,[20 20],3,0.0,False,6
agent_5,Foraging,[18 20],74,50.625,False,6
agent_6,Dead,[17 23],0,16.25,True,6
agent_7,Returning to Base,[23 24],37,13.5,False,5
agent_8,Returning to Base,[13 27],56,3.875,True,1
agent_9,Foraging,[ 7 16],51,19.625,False,0
agent_0,Foraging,[16  0],52,33.75,False,0
agent_1,Returning to Base,[20 20],25,29.25,False,6
agent_2,Dead,[20 20],0,14.625,False,6
agent_3,Returning to Base,[20 20],7,35.375,False,6
agent_4,Returning to Base,[20 20],2,0.0,False,6
agent_5,Foraging,[18 21],73,50.625,False,6
agent_6,Dead,[17 23],0,16.25,True,6
agent_7,Returning to Base,[23 23],36,13.5,False,5
agent_8,Returning to Base,[14 27],55,3.875,True,2
agent_9,Foraging,[ 7 15],50,19.625,False,0
agent_0,Foraging,[17  0],51,33.75,False,0
agent_1,Returning to Base,[20 20],24,29.25,False,6
agent_2,Dead,[20 20],0,14.625,False,6
agent_3,Returning to Base,[20 20],6,35.375,False,6
agent_4,Returning to Base,[20 20],1,0.0,False,6
agent_5,Foraging,[18 22],72,50.625,False,7
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[22 23],35,13.5,False,6
agent_8,Returning to Base,[14 26],54,3.875,True,2
agent_9,Foraging,[ 6 15],49,19.625,False,0
agent_0,Foraging,[18  0],50,33.75,False,0
agent_1,Returning to Base,[20 20],23,29.25,False,6
agent_2,Dead,[20 20],0,14.625,False,6
agent_3,Returning to Base,[20 20],5,35.375,False,6
agent_4,Dead,[20 20],0,0.0,False,6
agent_5,Foraging,[18 21],71,50.625,False,7
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[22 22],34,13.5,False,6
agent_8,Returning to Base,[15 26],53,3.875,True,1
agent_9,Foraging,[ 6 14],48,19.625,False,0
agent_0,Foraging,[19  0],49,33.75,False,0
agent_1,Returning to Base,[20 20],22,29.25,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Returning to Base,[20 20],4,35.375,False,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[18 20],70,50.625,False,7
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[22 21],33,13.5,False,6
agent_8,Exchanging,[15 25],52,3.875,True,5
agent_9,Foraging,[ 6 13],47,19.625,False,0
agent_0,Foraging,[20  0],48,33.75,False,0
agent_1,Returning to Base,[20 20],21,29.25,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Exchanging,[20 20],3,35.375,False,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[18 19],69,50.625,False,7
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[21 21],32,13.5,False,6
agent_8,Exchanging,[15 24],51,3.875,False,5
agent_9,Returning to Base,[ 5 13],46,19.625,True,0
agent_0,Foraging,[21  0],47,33.75,False,0
agent_1,Returning to Base,[20 20],20,29.25,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Exchanging,[19 20],2,35.375,False,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[18 18],68,50.625,False,7
agent_6,Dead,[17 23],0,16.25,True,6
agent_7,Returning to Base,[21 20],31,13.5,False,6
agent_8,Exchanging,[15 23],50,3.875,False,6
agent_9,Returning to Base,[ 6 13],45,19.625,True,0
agent_0,Foraging,[22  0],46,33.75,False,0
agent_1,Returning to Base,[20 20],19,29.25,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Exchanging,[18 20],1,35.375,False,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[18 17],67,50.625,False,5
agent_6,Dead,[17 23],0,16.25,True,6
agent_7,Returning to Base,[20 20],30,13.5,False,7
agent_8,Exchanging,[16 23],49,3.875,False,6
agent_9,Returning to Base,[ 7 13],44,19.625,True,0
agent_0,Foraging,[23  0],45,33.75,False,0
agent_1,Returning to Base,[20 20],18,29.25,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,35.375,False,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[18 16],66,50.625,False,5
agent_6,Dead,[17 23],0,16.25,True,6
agent_7,Returning to Base,[20 20],29,13.5,False,7
agent_8,Exchanging,[17 23],48,3.875,False,6
agent_9,Returning to Base,[ 8 13],43,19.625,True,0
agent_0,Foraging,[24  0],44,33.75,False,0
agent_1,Returning to Base,[20 20],17,29.25,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,35.375,False,6
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[18 15],65,50.625,False,4
agent_6,Dead,[17 23],0,16.25,True,6
agent_7,Returning to Base,[20 20],28,13.5,False,7
agent_8,Exchanging,[17 22],47,3.875,False,6
agent_9,Returning to Base,[ 9 13],42,19.625,True,0
agent_0,Foraging,[25  0],43,33.75,False,0
agent_1,Returning to Base,[20 20],16,29.25,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,35.375,False,6
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[19 15],64,50.625,False,4
agent_6,Dead,[17 23],0,16.25,True,6
agent_7,Returning to Base,[20 20],27,13.5,False,7
agent_8,Exchanging,[18 22],46,39.25,False,6
agent_9,Returning to Base,[10 13],41,19.625,True,0
agent_0,Foraging,[26  0],42,33.75,False,0
agent_1,Returning to Base,[20 20],15,29.25,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,0.0,True,6
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[20 15],63,50.625,False,4
agent_6,Dead,[17 23],0,16.25,True,6
agent_7,Returning to Base,[20 20],26,13.5,False,7
agent_8,Foraging,[18 21],45,39.25,False,6
agent_9,Returning to Base,[11 13],40,19.625,True,0
agent_0,Foraging,[27  0],41,33.75,False,0
agent_1,Returning to Base,[20 20],14,29.25,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,0.0,True,6
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[21 15],62,50.625,False,4
agent_6,Dead,[17 23],0,16.25,True,6
agent_7,Returning to Base,[20 20],25,13.5,False,7
agent_8,Foraging,[18 22],44,39.25,False,6
agent_9,Returning to Base,[12 13],39,19.625,True,0
agent_0,Returning to Base,[28  0],40,33.75,False,0
agent_1,Returning to Base,[20 20],13,29.25,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,0.0,True,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[21 16],61,50.625,False,5
agent_6,Dead,[17 23],0,16.25,True,6
agent_7,Returning to Base,[20 20],24,13.5,False,7
agent_8,Foraging,[18 23],43,39.25,False,6
agent_9,Returning to Base,[13 13],38,19.625,True,0
agent_0,Returning to Base,[28  1],39,33.75,False,0
agent_1,Returning to Base,[20 20],12,29.25,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,0.0,True,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[21 17],60,50.625,False,5
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[20 20],23,13.5,False,7
agent_8,Foraging,[18 24],42,39.25,False,6
agent_9,Returning to Base,[14 13],37,19.625,True,0
agent_0,Returning to Base,[28  2],38,33.75,False,0
agent_1,Returning to Base,[20 20],11,29.25,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,0.0,True,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[21 18],59,50.625,False,6
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[20 20],22,13.5,False,7
agent_8,Foraging,[18 25],41,39.25,False,6
agent_9,Returning to Base,[14 14],36,19.625,True,0
agent_0,Returning to Base,[28  3],37,33.75,False,0
agent_1,Returning to Base,[20 20],10,29.25,False,6
agent_2,Dead,[20 20],0,14.625,False,6
agent_3,Dead,[18 21],0,0.0,True,7
agent_4,Dead,[20 20],0,0.0,False,6
agent_5,Foraging,[21 19],58,50.625,False,6
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[20 20],21,13.5,False,6
agent_8,Returning to Base,[18 26],40,39.25,False,2
agent_9,Returning to Base,[15 14],35,19.625,True,0
agent_0,Returning to Base,[28  4],36,33.75,False,0
agent_1,Returning to Base,[20 20],9,29.25,False,8
agent_2,Dead,[20 20],0,14.625,False,8
agent_3,Dead,[18 21],0,0.0,True,7
agent_4,Dead,[20 20],0,0.0,False,8
agent_5,Foraging,[21 20],57,50.625,False,7
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[20 20],20,13.5,False,8
agent_8,Returning to Base,[18 25],39,39.25,False,7
agent_9,Exchanging,[15 15],34,19.625,True,4
agent_0,Returning to Base,[28  5],35,33.75,False,0
agent_1,Exchanging,[20 20],8,29.25,False,8
agent_2,Dead,[20 20],0,14.625,False,8
agent_3,Dead,[18 21],0,0.0,True,8
agent_4,Dead,[20 20],0,0.0,False,8
agent_5,Foraging,[21 21],56,50.625,False,7
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[20 20],19,13.5,False,8
agent_8,Returning to Base,[18 24],38,39.25,False,7
agent_9,Exchanging,[15 16],33,19.625,False,5
agent_0,Returning to Base,[28  6],34,33.75,False,0
agent_1,Exchanging,[19 20],7,29.25,False,8
agent_2,Dead,[20 20],0,14.625,False,8
agent_3,Dead,[18 21],0,0.0,True,8
agent_4,Dead,[20 20],0,0.0,False,8
agent_5,Foraging,[21 22],55,50.625,False,7
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[20 20],18,13.5,False,8
agent_8,Returning to Base,[18 23],37,39.25,False,7
agent_9,Exchanging,[16 16],32,19.625,False,5
agent_0,Returning to Base,[28  7],33,33.75,False,0
agent_1,Exchanging,[19 19],6,29.25,False,8
agent_2,Dead,[20 20],0,14.625,False,8
agent_3,Dead,[18 21],0,0.0,True,8
agent_4,Dead,[20 20],0,0.0,False,8
agent_5,Foraging,[21 23],54,50.625,False,7
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[20 20],17,13.5,False,8
agent_8,Returning to Base,[18 22],36,39.25,False,8
agent_9,Exchanging,[16 17],31,19.625,False,6
agent_0,Returning to Base,[28  8],32,33.75,False,0
agent_1,Exchanging,[18 19],5,29.25,False,8
agent_2,Dead,[20 20],0,14.625,False,8
agent_3,Dead,[18 21],0,0.0,True,8
agent_4,Dead,[20 20],0,0.0,False,8
agent_5,Foraging,[21 24],53,50.625,False,7
agent_6,Dead,[17 23],0,16.25,True,8
agent_7,Returning to Base,[20 20],16,13.5,False,8
agent_8,Returning to Base,[18 21],35,39.25,False,8
agent_9,Exchanging,[16 18],30,19.625,False,7
agent_0,Returning to Base,[28  9],31,33.75,False,0
agent_1,Exchanging,[17 19],4,0.0,True,7
agent_2,Dead,[20 20],0,14.625,False,8
agent_3,Dead,[18 21],0,0.0,True,8
agent_4,Dead,[20 20],0,0.0,False,8
agent_5,Foraging,[21 25],52,50.625,False,7
agent_6,Dead,[17 23],0,16.25,True,8
agent_7,Returning to Base,[20 20],15,13.5,False,7
agent_8,Returning to Base,[19 21],34,39.25,False,8
agent_9,Returning to Base,[16 19],29,48.875,False,7
agent_0,Returning to Base,[28 10],30,33.75,False,0
agent_1,Returning to Base,[17 20],3,0.0,True,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,0.0,True,8
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[21 26],51,50.625,False,3
agent_6,Dead,[17 23],0,16.25,True,8
agent_7,Returning to Base,[20 20],14,13.5,False,7
agent_8,Returning to Base,[20 21],33,39.25,False,7
agent_9,Returning to Base,[17 19],28,48.875,False,7
agent_0,Returning to Base,[28 11],29,33.75,False,0
agent_1,Returning to Base,[18 20],2,0.0,True,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,0.0,True,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[21 27],50,50.625,False,1
agent_6,Dead,[17 23],0,16.25,True,8
agent_7,Returning to Base,[20 20],13,13.5,False,7
agent_8,Returning to Base,[20 20],32,39.25,False,7
agent_9,Returning to Base,[18 19],27,48.875,False,7
agent_0,Returning to Base,[28 12],28,33.75,False,0
agent_1,Returning to Base,[19 20],1,0.0,True,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,0.0,True,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[21 28],49,50.625,False,1
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[20 20],12,13.5,False,7
agent_8,Returning to Base,[20 20],31,39.25,False,7
agent_9,Returning to Base,[19 19],26,48.875,False,7
agent_0,Returning to Base,[28 13],27,33.75,False,0
agent_1,Foraging,[20 20],80,0.0,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,0.0,True,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[21 29],48,50.625,False,0
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[20 20],11,13.5,False,7
agent_8,Returning to Base,[20 20],30,39.25,False,7
agent_9,Returning to Base,[19 20],25,48.875,False,7
agent_0,Returning to Base,[27 13],26,33.75,False,0
agent_1,Foraging,[20 19],79,0.0,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,0.0,True,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[21 30],47,50.625,False,0
agent_6,Dead,[17 23],0,16.25,True,7
agent_7,Returning to Base,[20 20],10,13.5,False,7
agent_8,Returning to Base,[20 20],29,39.25,False,7
agent_9,Returning to Base,[20 20],24,48.875,False,7
agent_0,Returning to Base,[27 14],25,33.75,False,0
agent_1,Foraging,[20 18],78,0.0,False,7
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,0.0,True,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[21 31],46,50.625,False,0
agent_6,Dead,[17 23],0,16.25,True,6
agent_7,Returning to Base,[20 20],9,13.5,False,7
agent_8,Returning to Base,[20 20],28,39.25,False,7
agent_9,Returning to Base,[20 20],23,48.875,False,7
agent_0,Returning to Base,[26 14],24,33.75,False,0
agent_1,Foraging,[20 17],77,0.0,False,6
agent_2,Dead,[20 20],0,14.625,False,7
agent_3,Dead,[18 21],0,0.0,True,7
agent_4,Dead,[20 20],0,0.0,False,7
agent_5,Foraging,[21 32],45,50.625,False,0
agent_6,Dead,[17 23],0,16.25,True,6
